price,air__airline,doj__date_of_journey_week,location__source_destination,location__distance_between_cities,time__dept_arrival,stand__duration,stand__total_stops
14237,1.0275312833775936,0.7647058823529412,1.0716200404876228,0.8773305523879307,-1.9878952128038405,0.8969146150861975,1.8041991502066344
14571,1.0275312833775936,0.823529411764706,-0.25382119333831027,-0.4653972106408161,-0.5261214037113792,0.1930498717611243,0.284658497025556
3100,0.0952701463802021,0.9411764705882352,-1.7717955878472886,-2.9591220096151694,-1.747384698752968,-1.0858029717449946,-1.234882156155522
4823,-1.2432248418291418,0.9411764705882352,-0.9584340455871416,-0.006248351664401394,0.14674399644364364,-0.9172719768643434,-1.234882156155522
4148,-1.2432248418291418,0.11764705882352944,-0.25382119333831027,-0.4653972106408161,-0.09548603204723527,-0.9470127406668113,-1.234882156155522
12681,1.0275312833775936,0.2941176470588235,-0.25382119333831027,-0.4653972106408161,0.7432138287865591,-0.0944441783293986,0.284658497025556
9564,1.0275312833775936,0.7647058823529412,1.0716200404876228,0.8773305523879307,0.359861245575865,-0.8776176251277196,-1.234882156155522
10151,0.0952701463802021,0.7058823529411765,-0.25382119333831027,-0.4653972106408161,-0.8063968201803219,2.36412562934128,1.8041991502066344
12373,1.0275312833775936,0.5882352941176471,1.0716200404876228,0.8773305523879307,-0.8063968201803219,2.066717991316601,0.284658497025556
9345,-0.9424926877321006,0.7058823529411765,-0.25382119333831027,-0.4653972106408161,-0.09548603204723527,1.9576685240408853,0.284658497025556
5678,1.0275312833775936,0.7647058823529412,-1.7717955878472886,-2.9591220096151694,1.5417323660367046,-1.0957165596791507,-1.234882156155522
7826,1.0275312833775936,0.17647058823529405,-0.25382119333831027,-0.4653972106408161,0.359861245575865,-0.6099507509055085,0.284658497025556
11806,0.0952701463802021,0.7058823529411765,1.0716200404876228,0.8773305523879307,1.5417323660367046,1.9081005843701055,1.8041991502066344
7754,1.0275312833775936,0.9411764705882352,-0.9584340455871416,-0.006248351664401394,0.14674399644364364,-0.9073583889301874,-1.234882156155522
11087,1.0275312833775936,0.11764705882352944,-0.9584340455871416,-0.006248351664401394,-1.5571429669769672,1.0654456099668488,0.284658497025556
6979,-1.2432248418291418,0.5882352941176471,1.0716200404876228,0.8773305523879307,-0.04934744991170209,0.6490749167322984,0.284658497025556
11087,1.0275312833775936,0.11764705882352944,-0.9584340455871416,-0.006248351664401394,-0.8182153771612738,1.6206065342795828,0.284658497025556
8479,-1.5734316870665075,0.8823529411764705,-0.25382119333831027,-0.4653972106408161,0.7432138287865591,-0.4017654042882334,0.284658497025556
10203,0.0952701463802021,0.5882352941176471,-0.25382119333831027,-0.4653972106408161,-0.04934744991170209,0.3120129269709958,0.284658497025556
9794,0.6209317224276018,0.7058823529411765,1.0716200404876228,0.8773305523879307,0.7432138287865591,-0.04487623865861879,0.284658497025556
3257,-1.5734316870665075,0.7058823529411765,-0.9584340455871416,-0.006248351664401394,1.5417323660367046,-0.9470127406668113,-1.234882156155522
2227,-1.5734316870665075,0.5294117647058824,-1.7717955878472886,-2.9591220096151694,-0.09548603204723527,-1.0858029717449946,-1.234882156155522
6017,1.0275312833775936,0.23529411764705876,1.0716200404876228,0.8773305523879307,-1.7640128603519474,0.3219265149051518,0.284658497025556
13727,0.6209317224276018,0.6470588235294118,1.0716200404876228,0.8773305523879307,-1.224645538205956,-0.015135474856150907,0.284658497025556
15129,1.0275312833775936,0.6470588235294118,1.0716200404876228,0.8773305523879307,1.5417323660367046,0.9663097306252892,1.8041991502066344
13727,0.6209317224276018,0.6470588235294118,1.0716200404876228,0.8773305523879307,-1.224645538205956,-0.4315061680907013,0.284658497025556
13587,0.6209317224276018,0.823529411764706,1.0716200404876228,0.8773305523879307,-0.04934744991170209,0.28227216316852793,0.284658497025556
4804,-1.2432248418291418,0.5882352941176471,-0.25382119333831027,-0.4653972106408161,1.5417323660367046,-0.9569263286009673,-1.234882156155522
7229,1.0275312833775936,0.7647058823529412,-0.9584340455871416,-0.006248351664401394,1.5417323660367046,-0.9073583889301874,-1.234882156155522
13002,0.0952701463802021,0.0,1.0716200404876228,0.8773305523879307,-0.04934744991170209,0.7382972081397021,0.284658497025556
5069,-1.2432248418291418,0.8823529411764705,-0.25382119333831027,-0.4653972106408161,0.359861245575865,-0.6892594543787562,0.284658497025556
8040,1.0275312833775936,0.7058823529411765,-1.7717955878472886,-2.9591220096151694,1.5417323660367046,-1.0858029717449946,-1.234882156155522
11467,1.0275312833775936,0.5294117647058824,-0.25382119333831027,-0.4653972106408161,-1.9878952128038405,1.28354454451828,0.284658497025556
5406,-1.2432248418291418,0.11764705882352944,1.0716200404876228,0.8773305523879307,1.5417323660367046,-0.8776176251277196,-1.234882156155522
10276,0.6209317224276018,0.05882352941176472,1.0716200404876228,0.8773305523879307,-0.04934744991170209,0.23270422349774814,0.284658497025556
8475,0.6209317224276018,0.7647058823529412,1.0716200404876228,0.8773305523879307,-0.04934744991170209,0.3417536907734637,0.284658497025556
7229,1.0275312833775936,0.6470588235294118,-0.9584340455871416,-0.006248351664401394,0.359861245575865,-0.9172719768643434,-1.234882156155522
7229,1.0275312833775936,0.05882352941176472,-0.9584340455871416,-0.006248351664401394,0.14674399644364364,-0.9470127406668113,-1.234882156155522
7480,0.0952701463802021,0.7058823529411765,1.0716200404876228,0.8773305523879307,-1.158291258791113,0.6490749167322984,0.284658497025556
14714,1.0275312833775936,0.823529411764706,1.0716200404876228,0.8773305523879307,-1.7640128603519474,0.5697662132590509,0.284658497025556
13014,1.0275312833775936,0.7647058823529412,1.0716200404876228,0.8773305523879307,0.7432138287865591,0.3417536907734637,1.8041991502066344
11982,-0.9424926877321006,0.823529411764706,-1.7717955878472886,-1.015407571853668,0.14674399644364364,-0.9866670924034351,-1.234882156155522
13292,1.0275312833775936,0.823529411764706,1.0716200404876228,0.8773305523879307,-1.5571429669769672,1.303371720386592,1.8041991502066344
10067,-1.2432248418291418,0.0,-0.9584340455871416,-0.006248351664401394,1.5417323660367046,-0.9073583889301874,-1.234882156155522
4944,-1.2432248418291418,0.17647058823529405,-0.9584340455871416,-0.006248351664401394,-0.09548603204723527,-0.9271855647984993,-1.234882156155522
27992,1.0275312833775936,0.0,-0.9584340455871416,-0.006248351664401394,0.7432138287865591,0.33184010283930776,0.284658497025556
4775,-1.2432248418291418,0.5294117647058824,-0.25382119333831027,-0.4653972106408161,-1.224645538205956,-0.6892594543787562,0.284658497025556
7757,1.0275312833775936,0.5882352941176471,-0.25382119333831027,-0.4653972106408161,-0.8063968201803219,2.0865451671849127,0.284658497025556
4483,-0.9424926877321006,0.5294117647058824,-0.9584340455871416,-0.006248351664401394,0.359861245575865,-0.9370991527326553,-1.234882156155522
11552,0.0952701463802021,0.05882352941176472,1.0716200404876228,0.8773305523879307,-1.5571429669769672,1.323198896254904,1.8041991502066344
12898,1.0275312833775936,0.7058823529411765,1.0716200404876228,0.8773305523879307,-1.9878952128038405,0.7382972081397021,0.284658497025556
10651,0.0952701463802021,0.6470588235294118,1.0716200404876228,0.8773305523879307,-0.8182153771612738,1.5313842428721791,1.8041991502066344
4804,-1.2432248418291418,0.9999999999999999,-0.25382119333831027,-0.4653972106408161,-0.8063968201803219,-0.9668399165351231,-1.234882156155522
14231,1.0275312833775936,0.17647058823529405,-0.25382119333831027,-0.4653972106408161,-0.8063968201803219,-0.5802099871030407,0.284658497025556
8907,0.0952701463802021,0.7647058823529412,1.0716200404876228,0.8773305523879307,-1.224645538205956,-0.13409853006602243,0.284658497025556
4107,-0.9424926877321006,0.7058823529411765,-0.25382119333831027,-0.4653972106408161,-0.09548603204723527,-0.9668399165351231,-1.234882156155522
4544,1.0275312833775936,0.47058823529411764,-0.9584340455871416,-0.006248351664401394,0.14674399644364364,-0.9073583889301874,-1.234882156155522
4778,-1.2432248418291418,0.17647058823529405,-0.25382119333831027,-0.4653972106408161,1.5417323660367046,-0.9271855647984993,-1.234882156155522
2071,1.0275312833775936,0.17647058823529405,-1.7717955878472886,-2.9591220096151694,-0.5261214037113792,-1.0858029717449946,-1.234882156155522
11200,0.6209317224276018,0.23529411764705876,1.0716200404876228,0.8773305523879307,0.7432138287865591,-0.39185181635407745,0.284658497025556
10262,1.0275312833775936,0.7647058823529412,1.0716200404876228,0.8773305523879307,-0.5261214037113792,-0.3720246404857655,0.284658497025556
4491,-1.5734316870665075,0.4117647058823529,-0.25382119333831027,-0.4653972106408161,1.5417323660367046,-0.9767535044692791,-1.234882156155522
4332,-1.2432248418291418,0.5294117647058824,-1.7717955878472886,-1.015407571853668,0.359861245575865,-0.9767535044692791,-1.234882156155522
13039,0.0952701463802021,0.7058823529411765,1.0716200404876228,0.8773305523879307,-1.158291258791113,0.45080315804917925,1.8041991502066344
10262,1.0275312833775936,0.9999999999999999,1.0716200404876228,0.8773305523879307,-0.8063968201803219,2.066717991316601,0.284658497025556
7202,1.0275312833775936,0.7058823529411765,1.0716200404876228,0.8773305523879307,0.359861245575865,-0.8776176251277196,-1.234882156155522
5409,-1.5734316870665075,0.823529411764706,1.0716200404876228,0.8773305523879307,0.14674399644364364,-0.6793458664446003,0.284658497025556
7408,0.6209317224276018,0.823529411764706,1.0716200404876228,0.8773305523879307,-0.04934744991170209,0.28227216316852793,0.284658497025556
13067,1.0275312833775936,0.5882352941176471,-0.25382119333831027,-0.4653972106408161,0.14674399644364364,2.076631579250757,0.284658497025556
9899,1.0275312833775936,0.8823529411764705,-0.25382119333831027,-0.4653972106408161,0.14674399644364364,-0.4215925801565453,0.284658497025556
5752,-0.9424926877321006,0.7647058823529412,1.0716200404876228,0.8773305523879307,0.359861245575865,-0.5603828112347288,0.284658497025556
8016,1.0275312833775936,0.8823529411764705,-0.9584340455871416,-0.006248351664401394,1.5417323660367046,-0.9073583889301874,-1.234882156155522
6057,0.0952701463802021,0.23529411764705876,1.0716200404876228,0.8773305523879307,-1.158291258791113,0.6589885046664544,1.8041991502066344
11458,0.0952701463802021,0.5882352941176471,-0.25382119333831027,-0.4653972106408161,-0.04934744991170209,0.6292477408639866,1.8041991502066344
1965,-1.5734316870665075,0.823529411764706,-1.7717955878472886,-2.9591220096151694,-1.747384698752968,-1.0858029717449946,-1.234882156155522
10262,1.0275312833775936,0.8823529411764705,1.0716200404876228,0.8773305523879307,0.7432138287865591,-0.07461700246108667,0.284658497025556
11793,-0.9424926877321006,0.0,-0.9584340455871416,-0.006248351664401394,-0.8182153771612738,-0.9569263286009673,-1.234882156155522
12080,-0.9424926877321006,0.11764705882352944,-1.7717955878472886,-2.9591220096151694,0.7432138287865591,0.2128770476294362,0.284658497025556
7893,0.0952701463802021,0.2941176470588235,-0.25382119333831027,-0.4653972106408161,-1.158291258791113,0.5697662132590509,0.284658497025556
16000,-1.2432248418291418,0.0,-1.7717955878472886,-2.9591220096151694,-0.5261214037113792,-1.0858029717449946,-1.234882156155522
5162,-0.9424926877321006,0.8823529411764705,-0.25382119333831027,-0.4653972106408161,1.5417323660367046,-0.8280496854569397,0.284658497025556
11392,0.0952701463802021,0.0,-0.9584340455871416,-0.006248351664401394,-0.5261214037113792,-0.2828023490783619,0.284658497025556
4340,-0.9424926877321006,0.6470588235294118,-0.9584340455871416,-0.006248351664401394,0.359861245575865,-0.9271855647984993,-1.234882156155522
3807,-0.9424926877321006,0.2941176470588235,-0.25382119333831027,-0.4653972106408161,-0.09548603204723527,-0.9668399165351231,-1.234882156155522
3543,-1.5734316870665075,0.8823529411764705,-1.7717955878472886,-1.015407571853668,0.359861245575865,-0.9965806803375911,-1.234882156155522
9718,0.6209317224276018,0.823529411764706,1.0716200404876228,0.8773305523879307,-0.04934744991170209,0.04434605274878486,0.284658497025556
12898,1.0275312833775936,0.7058823529411765,1.0716200404876228,0.8773305523879307,-1.9878952128038405,-0.03496265072446283,0.284658497025556
4049,-1.2432248418291418,0.8823529411764705,-1.7717955878472886,-2.9591220096151694,1.5417323660367046,-1.0858029717449946,-1.234882156155522
3971,-1.5734316870665075,0.823529411764706,-0.9584340455871416,-0.006248351664401394,-0.09548603204723527,-0.9172719768643434,-1.234882156155522
2753,-1.5734316870665075,0.7647058823529412,-1.7717955878472886,-2.9591220096151694,1.5417323660367046,-1.0858029717449946,-1.234882156155522
17461,0.0952701463802021,0.0,-0.9584340455871416,-0.006248351664401394,0.7432138287865591,-0.4017654042882334,1.8041991502066344
13727,0.6209317224276018,0.6470588235294118,1.0716200404876228,0.8773305523879307,-1.224645538205956,-0.015135474856150907,0.284658497025556
10407,0.6209317224276018,0.7647058823529412,1.0716200404876228,0.8773305523879307,0.7432138287865591,0.04434605274878486,0.284658497025556
14151,1.0275312833775936,0.5882352941176471,-0.25382119333831027,-0.4653972106408161,-0.04934744991170209,0.4012352183783995,0.284658497025556
14388,1.0275312833775936,0.5882352941176471,-0.25382119333831027,-0.4653972106408161,-1.158291258791113,0.3219265149051518,0.284658497025556
4804,-1.2432248418291418,0.823529411764706,-0.25382119333831027,-0.4653972106408161,-0.09548603204723527,-0.9370991527326553,-1.234882156155522
12778,0.0952701463802021,0.11764705882352944,-0.9584340455871416,-0.006248351664401394,0.7432138287865591,2.4830886845511513,1.8041991502066344
7295,-1.2432248418291418,0.0,-1.7717955878472886,-1.015407571853668,-0.8063968201803219,-0.9767535044692791,-1.234882156155522
5769,1.0275312833775936,0.8823529411764705,-0.9584340455871416,-0.006248351664401394,1.5417323660367046,-0.9073583889301874,-1.234882156155522
2385,-1.5734316870665075,0.5294117647058824,-1.7717955878472886,-2.9591220096151694,-1.747384698752968,-1.0858029717449946,-1.234882156155522
5521,0.0952701463802021,0.11764705882352944,-0.9584340455871416,-0.006248351664401394,1.5417323660367046,1.6602608860162065,0.284658497025556
1965,-1.5734316870665075,0.5882352941176471,-1.7717955878472886,-2.9591220096151694,1.5417323660367046,-1.0858029717449946,-1.234882156155522
8452,-0.9424926877321006,0.5294117647058824,-0.25382119333831027,-0.4653972106408161,-1.158291258791113,0.6490749167322984,0.284658497025556
6916,0.6209317224276018,0.05882352941176472,1.0716200404876228,0.8773305523879307,-0.04934744991170209,0.5499390373907389,0.284658497025556
7618,0.6209317224276018,0.9999999999999999,1.0716200404876228,0.8773305523879307,-0.04934744991170209,0.4012352183783995,0.284658497025556
11087,1.0275312833775936,0.05882352941176472,-0.9584340455871416,-0.006248351664401394,1.5417323660367046,-0.5901235750371967,0.284658497025556
16736,1.0275312833775936,0.05882352941176472,-0.9584340455871416,-0.006248351664401394,0.7432138287865591,0.06417322861709679,0.284658497025556
5201,0.0952701463802021,0.823529411764706,1.0716200404876228,0.8773305523879307,1.5417323660367046,-0.9271855647984993,-1.234882156155522
4823,-1.2432248418291418,0.8823529411764705,-0.9584340455871416,-0.006248351664401394,1.5417323660367046,-0.9172719768643434,-1.234882156155522
14714,1.0275312833775936,0.7647058823529412,1.0716200404876228,0.8773305523879307,-1.9878952128038405,-0.03496265072446283,0.284658497025556
8586,1.0275312833775936,0.7058823529411765,-0.25382119333831027,-0.4653972106408161,1.5417323660367046,1.5710385946088028,0.284658497025556
8669,0.0952701463802021,0.5882352941176471,1.0716200404876228,0.8773305523879307,0.7432138287865591,0.1930498717611243,0.284658497025556
5228,0.0952701463802021,0.4117647058823529,-0.9584340455871416,-0.006248351664401394,-0.09548603204723527,-0.9271855647984993,-1.234882156155522
14777,0.0952701463802021,0.0,1.0716200404876228,0.8773305523879307,-1.158291258791113,0.24261781143190408,0.284658497025556
14277,0.6209317224276018,0.7058823529411765,1.0716200404876228,0.8773305523879307,-0.04934744991170209,0.28227216316852793,0.284658497025556
12723,0.0952701463802021,0.8823529411764705,-0.25382119333831027,-0.4653972106408161,-0.04934744991170209,0.8076923236787938,1.8041991502066344
15129,1.0275312833775936,0.5882352941176471,1.0716200404876228,0.8773305523879307,0.7432138287865591,-0.15392570593433436,1.8041991502066344
10577,1.0275312833775936,0.823529411764706,1.0716200404876228,0.8773305523879307,-1.158291258791113,0.2128770476294362,0.284658497025556
3873,-1.5734316870665075,0.17647058823529405,-0.9584340455871416,-0.006248351664401394,0.359861245575865,-0.9172719768643434,-1.234882156155522
10577,1.0275312833775936,0.823529411764706,1.0716200404876228,0.8773305523879307,-0.8182153771612738,1.6800880618845184,0.284658497025556
13941,1.0275312833775936,0.6470588235294118,-0.25382119333831027,-0.4653972106408161,-0.04934744991170209,0.5400254494565829,0.284658497025556
8849,1.0275312833775936,0.2941176470588235,-0.25382119333831027,-0.4653972106408161,-0.5261214037113792,0.05425964068294082,0.284658497025556
15129,1.0275312833775936,0.7058823529411765,1.0716200404876228,0.8773305523879307,1.5417323660367046,1.4619891273330874,1.8041991502066344
6356,-1.5734316870665075,0.17647058823529405,1.0716200404876228,0.8773305523879307,0.359861245575865,-0.7289138061153801,0.284658497025556
10844,1.0275312833775936,0.6470588235294118,-0.25382119333831027,-0.4653972106408161,-1.9878952128038405,0.76803797194217,0.284658497025556
16163,0.0952701463802021,0.7647058823529412,1.0716200404876228,0.8773305523879307,1.5417323660367046,1.6900016498186745,1.8041991502066344
2227,-1.2432248418291418,0.5294117647058824,-1.7717955878472886,-2.9591220096151694,-0.09548603204723527,-1.0758893838108388,-1.234882156155522
10262,1.0275312833775936,0.9999999999999999,1.0716200404876228,0.8773305523879307,-0.5261214037113792,-0.4810741077614811,0.284658497025556
14151,1.0275312833775936,0.7058823529411765,-0.25382119333831027,-0.4653972106408161,-0.09548603204723527,1.6701744739503626,0.284658497025556
10262,1.0275312833775936,0.9999999999999999,1.0716200404876228,0.8773305523879307,-1.9878952128038405,0.37149445457593155,0.284658497025556
2647,-1.5734316870665075,0.9411764705882352,-1.7717955878472886,-2.9591220096151694,1.5417323660367046,-1.0858029717449946,-1.234882156155522
4326,-1.2432248418291418,0.17647058823529405,-1.7717955878472886,-1.015407571853668,1.5417323660367046,-0.9866670924034351,-1.234882156155522
11087,1.0275312833775936,0.11764705882352944,-0.9584340455871416,-0.006248351664401394,-1.5571429669769672,1.055532022032693,0.284658497025556
13626,1.0275312833775936,0.8823529411764705,-0.25382119333831027,-0.4653972106408161,-0.8063968201803219,-0.5802099871030407,0.284658497025556
7832,1.0275312833775936,0.17647058823529405,-0.9584340455871416,-0.006248351664401394,1.5417323660367046,1.1150135496376288,0.284658497025556
4804,-1.2432248418291418,0.9999999999999999,-0.25382119333831027,-0.4653972106408161,1.5417323660367046,-0.9569263286009673,-1.234882156155522
4668,-0.9424926877321006,0.9411764705882352,-0.9584340455871416,-0.006248351664401394,0.359861245575865,-0.9271855647984993,-1.234882156155522
4632,-0.9424926877321006,0.6470588235294118,-0.9584340455871416,-0.006248351664401394,-0.09548603204723527,-0.9370991527326553,-1.234882156155522
5228,0.0952701463802021,0.7058823529411765,-0.9584340455871416,-0.006248351664401394,-0.09548603204723527,-0.9271855647984993,-1.234882156155522
8586,1.0275312833775936,0.7058823529411765,-0.25382119333831027,-0.4653972106408161,-0.5261214037113792,0.4111488063125554,0.284658497025556
11087,1.0275312833775936,0.11764705882352944,-0.9584340455871416,-0.006248351664401394,-1.5571429669769672,1.4223347755964635,0.284658497025556
12284,1.0275312833775936,0.17647058823529405,-0.9584340455871416,-0.006248351664401394,0.7432138287865591,-0.4612469318931692,0.284658497025556
9187,-0.9424926877321006,0.823529411764706,-0.25382119333831027,-0.4653972106408161,-1.158291258791113,0.8473466754154177,0.284658497025556
12898,1.0275312833775936,0.7058823529411765,1.0716200404876228,0.8773305523879307,0.359861245575865,2.017150051645821,0.284658497025556
4823,-1.2432248418291418,0.7647058823529412,-0.9584340455871416,-0.006248351664401394,1.5417323660367046,-0.9172719768643434,-1.234882156155522
4804,-1.2432248418291418,0.9999999999999999,-0.25382119333831027,-0.4653972106408161,0.359861245575865,-0.9569263286009673,-1.234882156155522
15029,1.0275312833775936,0.05882352941176472,1.0716200404876228,0.8773305523879307,-0.5261214037113792,1.84861905676517,0.284658497025556
6216,-0.9424926877321006,0.5882352941176471,1.0716200404876228,0.8773305523879307,-0.8063968201803219,-0.8875312130618755,-1.234882156155522
6121,0.0952701463802021,0.5882352941176471,-0.9584340455871416,-0.006248351664401394,1.5417323660367046,-0.9370991527326553,-1.234882156155522
12395,-0.9424926877321006,0.05882352941176472,-1.7717955878472886,-2.9591220096151694,-0.09548603204723527,1.828791880896858,0.284658497025556
4622,-1.5734316870665075,0.0,-0.25382119333831027,-0.4653972106408161,1.5417323660367046,-0.9470127406668113,-1.234882156155522
5158,-1.5734316870665075,0.823529411764706,1.0716200404876228,0.8773305523879307,0.359861245575865,-0.7289138061153801,0.284658497025556
6979,-1.2432248418291418,0.6470588235294118,1.0716200404876228,0.8773305523879307,-0.04934744991170209,-0.02504906279030687,0.284658497025556
10844,1.0275312833775936,0.7058823529411765,-0.25382119333831027,-0.4653972106408161,-0.8182153771612738,1.79905111709439,0.284658497025556
3100,0.0952701463802021,0.7058823529411765,-1.7717955878472886,-2.9591220096151694,1.5417323660367046,-1.1056301476133066,-1.234882156155522
12327,0.6209317224276018,0.23529411764705876,1.0716200404876228,0.8773305523879307,0.14674399644364364,-0.39185181635407745,0.284658497025556
8479,-1.5734316870665075,0.5294117647058824,-0.25382119333831027,-0.4653972106408161,0.7432138287865591,-0.4017654042882334,0.284658497025556
10262,1.0275312833775936,0.823529411764706,1.0716200404876228,0.8773305523879307,-0.5261214037113792,-0.4810741077614811,0.284658497025556
12402,0.6209317224276018,0.823529411764706,1.0716200404876228,0.8773305523879307,0.7432138287865591,0.04434605274878486,0.284658497025556
15411,0.6209317224276018,0.05882352941176472,1.0716200404876228,0.8773305523879307,0.7432138287865591,0.0840004044854087,0.284658497025556
12287,-1.5734316870665075,0.17647058823529405,-0.25382119333831027,-0.4653972106408161,0.7432138287865591,-0.4315061680907013,0.284658497025556
3419,-0.9424926877321006,0.9411764705882352,-0.9584340455871416,-0.006248351664401394,1.5417323660367046,-0.9172719768643434,-1.234882156155522
13349,0.0952701463802021,0.17647058823529405,-0.25382119333831027,-0.4653972106408161,1.5417323660367046,1.1348407255059405,1.8041991502066344
13292,1.0275312833775936,0.7647058823529412,1.0716200404876228,0.8773305523879307,-1.5571429669769672,1.303371720386592,1.8041991502066344
13555,1.0275312833775936,0.17647058823529405,-0.9584340455871416,-0.006248351664401394,1.5417323660367046,0.8076923236787938,0.284658497025556
5769,1.0275312833775936,0.8823529411764705,-0.9584340455871416,-0.006248351664401394,1.5417323660367046,-0.9073583889301874,-1.234882156155522
2017,-1.5734316870665075,0.9411764705882352,-1.7717955878472886,-2.9591220096151694,-0.09548603204723527,-1.0858029717449946,-1.234882156155522
17024,1.0275312833775936,0.05882352941176472,1.0716200404876228,0.8773305523879307,-0.8182153771612738,2.036977227514133,0.284658497025556
5462,0.0952701463802021,0.05882352941176472,-1.7717955878472886,-2.9591220096151694,0.14674399644364364,-1.1155437355474627,-1.234882156155522
15353,0.6209317224276018,0.05882352941176472,1.0716200404876228,0.8773305523879307,0.7432138287865591,-0.20349364560511418,0.284658497025556
12488,0.0952701463802021,0.8823529411764705,1.0716200404876228,0.8773305523879307,0.7432138287865591,0.17322269589281236,1.8041991502066344
6979,-1.2432248418291418,0.5882352941176471,1.0716200404876228,0.8773305523879307,-0.04934744991170209,-0.12418494213186648,0.284658497025556
13292,1.0275312833775936,0.823529411764706,1.0716200404876228,0.8773305523879307,-1.9878952128038405,0.5400254494565829,1.8041991502066344
11228,0.0952701463802021,0.6470588235294118,1.0716200404876228,0.8773305523879307,-1.5571429669769672,1.263717368649968,1.8041991502066344
12173,0.0952701463802021,0.17647058823529405,-0.25382119333831027,-0.4653972106408161,-1.5571429669769672,1.0852727858351607,0.284658497025556
10262,1.0275312833775936,0.9999999999999999,1.0716200404876228,0.8773305523879307,0.7432138287865591,0.15339552002450044,0.284658497025556
7229,1.0275312833775936,0.5882352941176471,-0.9584340455871416,-0.006248351664401394,1.5417323660367046,-0.9073583889301874,-1.234882156155522
14848,0.6209317224276018,0.9999999999999999,1.0716200404876228,0.8773305523879307,0.7432138287865591,-0.16383929386849033,0.284658497025556
6205,-1.5734316870665075,0.17647058823529405,-0.9584340455871416,-0.006248351664401394,0.359861245575865,-0.9172719768643434,-1.234882156155522
14960,0.0952701463802021,0.6470588235294118,-0.25382119333831027,-0.4653972106408161,-1.158291258791113,0.6589885046664544,1.8041991502066344
4668,-0.9424926877321006,0.7647058823529412,-0.9584340455871416,-0.006248351664401394,1.5417323660367046,-0.9470127406668113,-1.234882156155522
15129,1.0275312833775936,0.7058823529411765,1.0716200404876228,0.8773305523879307,-0.8182153771612738,1.5710385946088028,1.8041991502066344
4050,1.0275312833775936,0.5882352941176471,-1.7717955878472886,-2.9591220096151694,1.5417323660367046,-1.0957165596791507,-1.234882156155522
7845,0.6209317224276018,0.23529411764705876,1.0716200404876228,0.8773305523879307,0.359861245575865,-0.39185181635407745,0.284658497025556
4148,-1.5734316870665075,0.17647058823529405,-0.25382119333831027,-0.4653972106408161,1.5417323660367046,-0.9470127406668113,-1.234882156155522
4107,-0.9424926877321006,0.2941176470588235,-0.25382119333831027,-0.4653972106408161,0.14674399644364364,-0.9668399165351231,-1.234882156155522
